Chart Properties
---------------------------------------------------------------------------------
Enabled:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Visible:,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Ambient:,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,
Process Color:,-65536,-16744193,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,-65536,
Ambient Color:,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,-16776961,
Process Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Ambient Left Axis:,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,
Logging Process Units:,Process,Process,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
Logging Ambient Units:,°F,°F,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,Default,
---------------------------------------------------------------------------------

Interval:,15,Seconds
DataPoint,LogDate,LogTime,1-P Process,2-P Process
1940,06/13/2016,6:45:12 PM,-2,1
1941,06/13/2016,6:45:27 PM,-2,1
1942,06/13/2016,6:45:42 PM,-2,1
1943,06/13/2016,6:45:57 PM,-2,1
1944,06/13/2016,6:46:12 PM,-2,1
1945,06/13/2016,6:46:27 PM,-2,1
1946,06/13/2016,6:46:42 PM,343,1
1947,06/13/2016,6:46:57 PM,343,1
1948,06/13/2016,6:47:12 PM,-2,1
1949,06/13/2016,6:47:27 PM,-2,1
1950,06/13/2016,6:47:42 PM,-2,1
1951,06/13/2016,6:47:57 PM,-2,1
1952,06/13/2016,6:48:12 PM,-2,1
1953,06/13/2016,6:48:27 PM,-2,1
1954,06/13/2016,6:48:42 PM,-2,1
1955,06/13/2016,6:48:57 PM,-2,1
1956,06/13/2016,6:49:12 PM,-2,1
1957,06/13/2016,6:49:27 PM,-2,1
1958,06/13/2016,6:49:42 PM,-2,1
1959,06/13/2016,6:49:57 PM,-2,1
1960,06/13/2016,6:50:12 PM,-2,1
1961,06/13/2016,6:50:27 PM,-2,1
1962,06/13/2016,6:50:42 PM,-2,1
1963,06/13/2016,6:50:57 PM,-2,1
1964,06/13/2016,6:51:12 PM,-2,1
1965,06/13/2016,6:51:27 PM,4569,1
1966,06/13/2016,6:51:42 PM,4569,754
1967,06/13/2016,6:51:57 PM,-3,1
1968,06/13/2016,6:52:12 PM,-3,1
1969,06/13/2016,6:52:27 PM,-3,1
1970,06/13/2016,6:52:42 PM,-3,1
1971,06/13/2016,6:52:57 PM,-3,1
1972,06/13/2016,6:53:12 PM,-2,1
1973,06/13/2016,6:53:27 PM,-2,1
1974,06/13/2016,6:53:42 PM,-2,1
1975,06/13/2016,6:53:57 PM,-2,1
1976,06/13/2016,6:54:12 PM,-2,1
1977,06/13/2016,6:54:27 PM,-2,1
1978,06/13/2016,6:54:42 PM,-2,1
1979,06/13/2016,6:54:57 PM,-2,1
1980,06/13/2016,6:55:12 PM,-2,1
1981,06/13/2016,6:55:27 PM,-2,1
1982,06/13/2016,6:55:42 PM,-2,1
1983,06/13/2016,6:55:57 PM,-2,1
1984,06/13/2016,6:56:12 PM,-2,1
1985,06/13/2016,6:56:27 PM,-2,1
1986,06/13/2016,6:56:42 PM,366,1
1987,06/13/2016,6:56:57 PM,366,1
1988,06/13/2016,6:57:12 PM,-2,1
1989,06/13/2016,6:57:27 PM,-2,1
1990,06/13/2016,6:57:42 PM,-2,1
1991,06/13/2016,6:57:57 PM,-2,1
1992,06/13/2016,6:58:12 PM,-2,1
1993,06/13/2016,6:58:27 PM,-2,1
1994,06/13/2016,6:58:42 PM,-2,1
1995,06/13/2016,6:58:57 PM,-2,1
1996,06/13/2016,6:59:12 PM,-2,1
1997,06/13/2016,6:59:27 PM,-2,1
1998,06/13/2016,6:59:42 PM,-2,1
1999,06/13/2016,6:59:57 PM,-2,1
2000,06/13/2016,7:00:12 PM,-2,1
2001,06/13/2016,7:00:27 PM,-2,1
2002,06/13/2016,7:00:42 PM,-2,1
2003,06/13/2016,7:00:57 PM,-2,1
2004,06/13/2016,7:01:12 PM,-2,1
2005,06/13/2016,7:01:27 PM,1191,1
2006,06/13/2016,7:01:42 PM,1191,5
2007,06/13/2016,7:01:57 PM,320,4
2008,06/13/2016,7:02:12 PM,-2,4
2009,06/13/2016,7:02:27 PM,-2,4
2010,06/13/2016,7:02:42 PM,-2,3
2011,06/13/2016,7:02:57 PM,-2,3
2012,06/13/2016,7:03:12 PM,-2,3
2013,06/13/2016,7:03:27 PM,-2,3
2014,06/13/2016,7:03:42 PM,-2,3
2015,06/13/2016,7:03:57 PM,-2,2
2016,06/13/2016,7:04:12 PM,-2,2
2017,06/13/2016,7:04:27 PM,-2,2
2018,06/13/2016,7:04:42 PM,-2,2
2019,06/13/2016,7:04:57 PM,-2,2
2020,06/13/2016,7:05:12 PM,-2,2
2021,06/13/2016,7:05:27 PM,-2,2
2022,06/13/2016,7:05:42 PM,-2,1
2023,06/13/2016,7:05:57 PM,-2,1
2024,06/13/2016,7:06:12 PM,-2,1
2025,06/13/2016,7:06:27 PM,-2,1
2026,06/13/2016,7:06:42 PM,396,1
2027,06/13/2016,7:06:57 PM,396,1
2028,06/13/2016,7:07:12 PM,-2,1
2029,06/13/2016,7:07:27 PM,-2,1
2030,06/13/2016,7:07:42 PM,-2,1
2031,06/13/2016,7:07:57 PM,-2,1
2032,06/13/2016,7:08:12 PM,-2,1
2033,06/13/2016,7:08:27 PM,-2,1
2034,06/13/2016,7:08:42 PM,-2,1
2035,06/13/2016,7:08:57 PM,-2,1
2036,06/13/2016,7:09:12 PM,-2,1
2037,06/13/2016,7:09:27 PM,-2,1
2038,06/13/2016,7:09:42 PM,-2,1
2039,06/13/2016,7:09:57 PM,-2,1
2040,06/13/2016,7:10:12 PM,-2,1
2041,06/13/2016,7:10:27 PM,-2,1
2042,06/13/2016,7:10:42 PM,-2,1
2043,06/13/2016,7:10:57 PM,-2,1
2044,06/13/2016,7:11:12 PM,-2,1
2045,06/13/2016,7:11:27 PM,-2,1
2046,06/13/2016,7:11:42 PM,-2,1
2047,06/13/2016,7:11:57 PM,674,1
2048,06/13/2016,7:12:12 PM,-2,1
2049,06/13/2016,7:12:27 PM,-2,1
2050,06/13/2016,7:12:42 PM,-2,1
2051,06/13/2016,7:12:57 PM,-2,1
2052,06/13/2016,7:13:12 PM,-2,1
2053,06/13/2016,7:13:27 PM,-2,1
2054,06/13/2016,7:13:42 PM,-2,1
2055,06/13/2016,7:13:57 PM,-2,1
2056,06/13/2016,7:14:12 PM,-2,1
2057,06/13/2016,7:14:27 PM,-2,1
2058,06/13/2016,7:14:42 PM,-2,1
2059,06/13/2016,7:14:57 PM,-2,1
2060,06/13/2016,7:15:12 PM,-2,1
2061,06/13/2016,7:15:27 PM,-2,1
2062,06/13/2016,7:15:42 PM,-2,1
2063,06/13/2016,7:15:57 PM,-2,1
2064,06/13/2016,7:16:12 PM,-2,1
2065,06/13/2016,7:16:27 PM,-2,1
2066,06/13/2016,7:16:42 PM,-2,1
2067,06/13/2016,7:16:57 PM,291,1
2068,06/13/2016,7:17:12 PM,291,1
2069,06/13/2016,7:17:27 PM,-3,1
2070,06/13/2016,7:17:42 PM,-3,1
2071,06/13/2016,7:17:57 PM,-3,1
2072,06/13/2016,7:18:12 PM,-2,1
2073,06/13/2016,7:18:27 PM,-2,1
2074,06/13/2016,7:18:42 PM,-2,1
2075,06/13/2016,7:18:57 PM,-2,1
2076,06/13/2016,7:19:12 PM,-2,1
2077,06/13/2016,7:19:27 PM,-2,1
2078,06/13/2016,7:19:42 PM,-2,1
2079,06/13/2016,7:19:57 PM,-2,1
2080,06/13/2016,7:20:12 PM,-2,1
2081,06/13/2016,7:20:27 PM,-2,1
2082,06/13/2016,7:20:42 PM,-2,1
2083,06/13/2016,7:20:57 PM,-2,1
2084,06/13/2016,7:21:12 PM,-2,1
2085,06/13/2016,7:21:27 PM,-2,1
2086,06/13/2016,7:21:42 PM,-2,1
2087,06/13/2016,7:21:57 PM,2899,1
2088,06/13/2016,7:22:12 PM,-1,1
2089,06/13/2016,7:22:27 PM,-1,1
2090,06/13/2016,7:22:42 PM,-1,1
2091,06/13/2016,7:22:57 PM,-1,1
2092,06/13/2016,7:23:12 PM,-1,1
2093,06/13/2016,7:23:27 PM,-2,1
2094,06/13/2016,7:23:42 PM,-2,1
2095,06/13/2016,7:23:57 PM,-2,1
2096,06/13/2016,7:24:12 PM,-2,1
2097,06/13/2016,7:24:27 PM,-2,1
2098,06/13/2016,7:24:42 PM,-2,1
2099,06/13/2016,7:24:57 PM,-2,1
2100,06/13/2016,7:25:12 PM,-2,1
2101,06/13/2016,7:25:27 PM,-2,1
2102,06/13/2016,7:25:42 PM,-2,1
2103,06/13/2016,7:25:57 PM,-2,1
2104,06/13/2016,7:26:12 PM,-2,1
2105,06/13/2016,7:26:27 PM,-2,1
2106,06/13/2016,7:26:42 PM,-2,1
2107,06/13/2016,7:26:57 PM,320,1
2108,06/13/2016,7:27:12 PM,320,1
2109,06/13/2016,7:27:27 PM,-2,1
2110,06/13/2016,7:27:42 PM,-2,1
2111,06/13/2016,7:27:57 PM,-2,1
2112,06/13/2016,7:28:12 PM,-2,1
2113,06/13/2016,7:28:27 PM,-2,1
2114,06/13/2016,7:28:42 PM,-2,1
2115,06/13/2016,7:28:57 PM,-2,1
2116,06/13/2016,7:29:12 PM,-2,1
2117,06/13/2016,7:29:27 PM,-2,1
2118,06/13/2016,7:29:42 PM,-2,1
2119,06/13/2016,7:29:57 PM,-2,1
2120,06/13/2016,7:30:12 PM,-2,1
2121,06/13/2016,7:30:27 PM,-2,1
2122,06/13/2016,7:30:42 PM,-2,1
2123,06/13/2016,7:30:57 PM,-2,1
2124,06/13/2016,7:31:12 PM,-2,1
2125,06/13/2016,7:31:27 PM,-2,1
2126,06/13/2016,7:31:42 PM,4255,1
2127,06/13/2016,7:31:57 PM,4255,1
2128,06/13/2016,7:32:12 PM,-2,1
2129,06/13/2016,7:32:27 PM,-2,1
2130,06/13/2016,7:32:42 PM,-2,1
2131,06/13/2016,7:32:57 PM,-2,1
2132,06/13/2016,7:33:12 PM,-2,1
2133,06/13/2016,7:33:27 PM,-2,1
2134,06/13/2016,7:33:42 PM,-2,1
2135,06/13/2016,7:33:57 PM,-2,1
2136,06/13/2016,7:34:12 PM,-2,1
2137,06/13/2016,7:34:27 PM,-2,1
2138,06/13/2016,7:34:42 PM,-2,1
2139,06/13/2016,7:34:57 PM,-2,1
2140,06/13/2016,7:35:12 PM,-2,1
2141,06/13/2016,7:35:27 PM,-2,1
2142,06/13/2016,7:35:42 PM,-2,1
2143,06/13/2016,7:35:57 PM,-2,1
2144,06/13/2016,7:36:12 PM,-2,1
2145,06/13/2016,7:36:27 PM,-2,1
2146,06/13/2016,7:36:42 PM,-2,1
2147,06/13/2016,7:36:57 PM,343,1
2148,06/13/2016,7:37:12 PM,343,1
2149,06/13/2016,7:37:27 PM,-2,1
2150,06/13/2016,7:37:42 PM,-2,1
2151,06/13/2016,7:37:57 PM,-2,1
2152,06/13/2016,7:38:12 PM,-2,1
2153,06/13/2016,7:38:27 PM,-2,1
2154,06/13/2016,7:38:42 PM,-2,1
2155,06/13/2016,7:38:57 PM,-2,1
2156,06/13/2016,7:39:12 PM,-2,1
2157,06/13/2016,7:39:27 PM,-2,1
2158,06/13/2016,7:39:42 PM,-2,1
2159,06/13/2016,7:39:57 PM,-2,1
2160,06/13/2016,7:40:12 PM,-2,1
2161,06/13/2016,7:40:27 PM,-2,1
2162,06/13/2016,7:40:42 PM,-2,1
2163,06/13/2016,7:40:57 PM,-2,1
2164,06/13/2016,7:41:12 PM,-2,1
2165,06/13/2016,7:41:27 PM,-2,1
2166,06/13/2016,7:41:42 PM,1815,1
2167,06/13/2016,7:41:57 PM,1815,1
2168,06/13/2016,7:42:12 PM,-2,1
2169,06/13/2016,7:42:27 PM,-2,1
2170,06/13/2016,7:42:42 PM,-2,1
2171,06/13/2016,7:42:57 PM,-2,1
2172,06/13/2016,7:43:12 PM,-2,1
2173,06/13/2016,7:43:27 PM,-2,1
2174,06/13/2016,7:43:42 PM,-2,1
2175,06/13/2016,7:43:57 PM,-2,1
2176,06/13/2016,7:44:12 PM,-2,1
2177,06/13/2016,7:44:27 PM,-2,1
2178,06/13/2016,7:44:42 PM,-2,1
2179,06/13/2016,7:44:57 PM,-2,1
2180,06/13/2016,7:45:12 PM,-2,1
2181,06/13/2016,7:45:27 PM,-2,1
2182,06/13/2016,7:45:42 PM,-2,1
2183,06/13/2016,7:45:57 PM,-2,1
2184,06/13/2016,7:46:12 PM,-2,1
2185,06/13/2016,7:46:27 PM,-2,1
2186,06/13/2016,7:46:42 PM,-2,1
2187,06/13/2016,7:46:57 PM,366,1
2188,06/13/2016,7:47:12 PM,366,1
2189,06/13/2016,7:47:27 PM,-3,1
2190,06/13/2016,7:47:42 PM,-3,1
2191,06/13/2016,7:47:57 PM,-3,1
2192,06/13/2016,7:48:12 PM,-3,1
2193,06/13/2016,7:48:27 PM,-3,1
2194,06/13/2016,7:48:42 PM,-3,1
2195,06/13/2016,7:48:57 PM,-3,1
2196,06/13/2016,7:49:12 PM,-3,1
2197,06/13/2016,7:49:27 PM,-3,1
2198,06/13/2016,7:49:42 PM,-2,1
2199,06/13/2016,7:49:57 PM,-2,1
2200,06/13/2016,7:50:12 PM,-2,1
2201,06/13/2016,7:50:27 PM,-2,1
2202,06/13/2016,7:50:42 PM,-2,1
2203,06/13/2016,7:50:57 PM,-2,1
2204,06/13/2016,7:51:12 PM,-2,1
2205,06/13/2016,7:51:27 PM,-2,1
2206,06/13/2016,7:51:42 PM,-2,802
2207,06/13/2016,7:51:57 PM,-2,802
2208,06/13/2016,7:52:12 PM,501,1
2209,06/13/2016,7:52:27 PM,-3,1
2210,06/13/2016,7:52:42 PM,-3,1
2211,06/13/2016,7:52:57 PM,-3,1
2212,06/13/2016,7:53:12 PM,-3,1
2213,06/13/2016,7:53:27 PM,-3,1
2214,06/13/2016,7:53:42 PM,-3,1
2215,06/13/2016,7:53:57 PM,-3,1
2216,06/13/2016,7:54:12 PM,-3,1
2217,06/13/2016,7:54:27 PM,-3,1
2218,06/13/2016,7:54:42 PM,-3,1
2219,06/13/2016,7:54:57 PM,-3,1
2220,06/13/2016,7:55:12 PM,-3,1
2221,06/13/2016,7:55:27 PM,-3,1
2222,06/13/2016,7:55:42 PM,-2,1
2223,06/13/2016,7:55:57 PM,-2,1
2224,06/13/2016,7:56:12 PM,-2,1
2225,06/13/2016,7:56:27 PM,-2,1
2226,06/13/2016,7:56:42 PM,-2,1
2227,06/13/2016,7:56:57 PM,-2,1
2228,06/13/2016,7:57:12 PM,-2,1
2229,06/13/2016,7:57:27 PM,-2,1
2230,06/13/2016,7:57:42 PM,-2,1
2231,06/13/2016,7:57:57 PM,-2,1
2232,06/13/2016,7:58:12 PM,-2,1
2233,06/13/2016,7:58:27 PM,-2,1
2234,06/13/2016,7:58:42 PM,-2,1
2235,06/13/2016,7:58:57 PM,-2,1
2236,06/13/2016,7:59:12 PM,-2,1
2237,06/13/2016,7:59:27 PM,-2,1
2238,06/13/2016,7:59:42 PM,-2,1
2239,06/13/2016,7:59:57 PM,-2,1
2240,06/13/2016,8:00:12 PM,-2,1
2241,06/13/2016,8:00:27 PM,-2,1
2242,06/13/2016,8:00:42 PM,-2,1
2243,06/13/2016,8:00:57 PM,-2,1
2244,06/13/2016,8:01:12 PM,-2,1
2245,06/13/2016,8:01:27 PM,-2,1
2246,06/13/2016,8:01:42 PM,-2,1
2247,06/13/2016,8:01:57 PM,-2,1534
2248,06/13/2016,8:02:12 PM,1631,2
2249,06/13/2016,8:02:27 PM,-2,2
2250,06/13/2016,8:02:42 PM,-2,2
2251,06/13/2016,8:02:57 PM,-2,2
2252,06/13/2016,8:03:12 PM,-2,2
2253,06/13/2016,8:03:27 PM,-2,2
2254,06/13/2016,8:03:42 PM,-2,2
2255,06/13/2016,8:03:57 PM,-2,2
2256,06/13/2016,8:04:12 PM,-2,2
2257,06/13/2016,8:04:27 PM,-2,1
2258,06/13/2016,8:04:42 PM,-2,1
2259,06/13/2016,8:04:57 PM,-2,1
2260,06/13/2016,8:05:12 PM,-2,1
2261,06/13/2016,8:05:27 PM,-2,1
2262,06/13/2016,8:05:42 PM,-2,1
2263,06/13/2016,8:05:57 PM,-2,1
2264,06/13/2016,8:06:12 PM,-2,1
2265,06/13/2016,8:06:27 PM,-2,1
2266,06/13/2016,8:06:42 PM,-2,1
2267,06/13/2016,8:06:57 PM,-2,1
2268,06/13/2016,8:07:12 PM,-2,1
2269,06/13/2016,8:07:27 PM,42,1
2270,06/13/2016,8:07:42 PM,-2,1
2271,06/13/2016,8:07:57 PM,-2,1
2272,06/13/2016,8:08:12 PM,-2,1
2273,06/13/2016,8:08:27 PM,-2,1
2274,06/13/2016,8:08:42 PM,-2,1
2275,06/13/2016,8:08:57 PM,-2,1
2276,06/13/2016,8:09:12 PM,-2,1
2277,06/13/2016,8:09:27 PM,-2,1
2278,06/13/2016,8:09:42 PM,-2,1
2279,06/13/2016,8:09:57 PM,-2,1
2280,06/13/2016,8:10:12 PM,-2,1
2281,06/13/2016,8:10:27 PM,-2,1
2282,06/13/2016,8:10:42 PM,-2,1
2283,06/13/2016,8:10:57 PM,-2,1
2284,06/13/2016,8:11:12 PM,-2,1
2285,06/13/2016,8:11:27 PM,-2,1
2286,06/13/2016,8:11:42 PM,-2,1
2287,06/13/2016,8:11:57 PM,-2,1911
2288,06/13/2016,8:12:12 PM,3881,1911
2289,06/13/2016,8:12:27 PM,-2,1
2290,06/13/2016,8:12:42 PM,-2,1
2291,06/13/2016,8:12:57 PM,-2,1
2292,06/13/2016,8:13:12 PM,-2,1
2293,06/13/2016,8:13:27 PM,-2,2
2294,06/13/2016,8:13:42 PM,-2,2
2295,06/13/2016,8:13:57 PM,-2,2
2296,06/13/2016,8:14:12 PM,-2,1
2297,06/13/2016,8:14:27 PM,-2,1
2298,06/13/2016,8:14:42 PM,-2,1
2299,06/13/2016,8:14:57 PM,-2,1
2300,06/13/2016,8:15:12 PM,-2,1
2301,06/13/2016,8:15:27 PM,-2,1
2302,06/13/2016,8:15:42 PM,-2,1
2303,06/13/2016,8:15:57 PM,-2,1
2304,06/13/2016,8:16:12 PM,-2,1
2305,06/13/2016,8:16:27 PM,-2,1
2306,06/13/2016,8:16:42 PM,-2,1
2307,06/13/2016,8:16:57 PM,-2,1
2308,06/13/2016,8:17:12 PM,321,1
2309,06/13/2016,8:17:27 PM,321,1
2310,06/13/2016,8:17:42 PM,-3,1
2311,06/13/2016,8:17:57 PM,-3,1
2312,06/13/2016,8:18:12 PM,-3,1
2313,06/13/2016,8:18:27 PM,-3,1
2314,06/13/2016,8:18:42 PM,-3,1
2315,06/13/2016,8:18:57 PM,-3,1
2316,06/13/2016,8:19:12 PM,-2,1
2317,06/13/2016,8:19:27 PM,-2,1
2318,06/13/2016,8:19:42 PM,-2,1
2319,06/13/2016,8:19:57 PM,-2,1
2320,06/13/2016,8:20:12 PM,-2,1
2321,06/13/2016,8:20:27 PM,-2,1
2322,06/13/2016,8:20:42 PM,-2,1
2323,06/13/2016,8:20:57 PM,-2,1
2324,06/13/2016,8:21:12 PM,-2,1
2325,06/13/2016,8:21:27 PM,-2,1
2326,06/13/2016,8:21:42 PM,-2,1
2327,06/13/2016,8:21:57 PM,-2,1
2328,06/13/2016,8:22:12 PM,3246,2056
2329,06/13/2016,8:22:27 PM,-2,1
2330,06/13/2016,8:22:42 PM,-2,1
2331,06/13/2016,8:22:57 PM,-2,1
2332,06/13/2016,8:23:12 PM,-2,1
2333,06/13/2016,8:23:27 PM,-2,1
2334,06/13/2016,8:23:42 PM,-2,1
2335,06/13/2016,8:23:57 PM,-2,1
2336,06/13/2016,8:24:12 PM,-2,1
2337,06/13/2016,8:24:27 PM,-2,1
2338,06/13/2016,8:24:42 PM,-2,1
2339,06/13/2016,8:24:57 PM,-2,1
2340,06/13/2016,8:25:12 PM,-2,1
2341,06/13/2016,8:25:27 PM,-2,1
2342,06/13/2016,8:25:42 PM,-2,1
2343,06/13/2016,8:25:57 PM,-2,1
2344,06/13/2016,8:26:12 PM,-2,1
2345,06/13/2016,8:26:27 PM,-2,1
2346,06/13/2016,8:26:42 PM,-2,1
2347,06/13/2016,8:26:57 PM,-2,1
2348,06/13/2016,8:27:12 PM,344,1
2349,06/13/2016,8:27:27 PM,344,1
2350,06/13/2016,8:27:42 PM,-1,1
2351,06/13/2016,8:27:57 PM,-1,1
2352,06/13/2016,8:28:12 PM,-1,1
2353,06/13/2016,8:28:27 PM,-2,1
2354,06/13/2016,8:28:42 PM,-2,1
2355,06/13/2016,8:28:57 PM,-2,1
2356,06/13/2016,8:29:12 PM,-2,1
2357,06/13/2016,8:29:27 PM,-2,1
2358,06/13/2016,8:29:42 PM,-2,1
2359,06/13/2016,8:29:57 PM,-2,1
2360,06/13/2016,8:30:12 PM,-2,1
2361,06/13/2016,8:30:27 PM,-2,1
2362,06/13/2016,8:30:42 PM,-2,1
2363,06/13/2016,8:30:57 PM,-2,1
2364,06/13/2016,8:31:12 PM,-2,1
2365,06/13/2016,8:31:27 PM,-2,1
2366,06/13/2016,8:31:42 PM,-2,1
2367,06/13/2016,8:31:57 PM,-2,1
2368,06/13/2016,8:32:12 PM,346,1819
2369,06/13/2016,8:32:27 PM,66,1819
2370,06/13/2016,8:32:42 PM,66,1
2371,06/13/2016,8:32:57 PM,-3,1
2372,06/13/2016,8:33:12 PM,-3,1
2373,06/13/2016,8:33:27 PM,-3,1
2374,06/13/2016,8:33:42 PM,-3,1
2375,06/13/2016,8:33:57 PM,-3,1
2376,06/13/2016,8:34:12 PM,-3,1
2377,06/13/2016,8:34:27 PM,-3,1
2378,06/13/2016,8:34:42 PM,-3,1
2379,06/13/2016,8:34:57 PM,-3,1
2380,06/13/2016,8:35:12 PM,-3,1
2381,06/13/2016,8:35:27 PM,-3,1
2382,06/13/2016,8:35:42 PM,-3,1
2383,06/13/2016,8:35:57 PM,-3,1
2384,06/13/2016,8:36:12 PM,-3,1
2385,06/13/2016,8:36:27 PM,-2,1
2386,06/13/2016,8:36:42 PM,-2,1
2387,06/13/2016,8:36:57 PM,-2,1
2388,06/13/2016,8:37:12 PM,344,1
2389,06/13/2016,8:37:27 PM,344,1
2390,06/13/2016,8:37:42 PM,-2,1
2391,06/13/2016,8:37:57 PM,-2,1
2392,06/13/2016,8:38:12 PM,-2,1
2393,06/13/2016,8:38:27 PM,-2,1
2394,06/13/2016,8:38:42 PM,-2,1
2395,06/13/2016,8:38:58 PM,-2,1
2396,06/13/2016,8:39:13 PM,-2,1
2397,06/13/2016,8:39:28 PM,-2,1
2398,06/13/2016,8:39:43 PM,-2,1
2399,06/13/2016,8:39:58 PM,-2,1
2400,06/13/2016,8:40:13 PM,-2,1
2401,06/13/2016,8:40:28 PM,-2,1
2402,06/13/2016,8:40:43 PM,-2,1
2403,06/13/2016,8:40:58 PM,-2,1
2404,06/13/2016,8:41:13 PM,-2,1
2405,06/13/2016,8:41:28 PM,-2,1
2406,06/13/2016,8:41:43 PM,-2,1
2407,06/13/2016,8:41:58 PM,-2,1
2408,06/13/2016,8:42:13 PM,-2,1104
2409,06/13/2016,8:42:28 PM,705,1104
2410,06/13/2016,8:42:43 PM,705,1
2411,06/13/2016,8:42:58 PM,-3,1
2412,06/13/2016,8:43:13 PM,-3,1
2413,06/13/2016,8:43:28 PM,-3,1
2414,06/13/2016,8:43:43 PM,-2,1
2415,06/13/2016,8:43:58 PM,-2,1
2416,06/13/2016,8:44:13 PM,-2,1
2417,06/13/2016,8:44:28 PM,-2,1
2418,06/13/2016,8:44:43 PM,-2,1
2419,06/13/2016,8:44:58 PM,-2,1
2420,06/13/2016,8:45:13 PM,-2,1
2421,06/13/2016,8:45:28 PM,-2,1
2422,06/13/2016,8:45:43 PM,-2,1
2423,06/13/2016,8:45:58 PM,-2,1
2424,06/13/2016,8:46:13 PM,-2,1
2425,06/13/2016,8:46:28 PM,-2,1
2426,06/13/2016,8:46:43 PM,-2,1
2427,06/13/2016,8:46:58 PM,-2,1
2428,06/13/2016,8:47:13 PM,-2,1
2429,06/13/2016,8:47:28 PM,-2,1
2430,06/13/2016,8:47:43 PM,-2,1
2431,06/13/2016,8:47:58 PM,-2,1
2432,06/13/2016,8:48:13 PM,-2,1
2433,06/13/2016,8:48:28 PM,-2,1
2434,06/13/2016,8:48:43 PM,-2,1
2435,06/13/2016,8:48:58 PM,-2,1
2436,06/13/2016,8:49:13 PM,-2,1
2437,06/13/2016,8:49:28 PM,-2,1
2438,06/13/2016,8:49:43 PM,-2,1
2439,06/13/2016,8:49:58 PM,-2,1
2440,06/13/2016,8:50:13 PM,-2,1
2441,06/13/2016,8:50:28 PM,-2,1
2442,06/13/2016,8:50:43 PM,-2,1
2443,06/13/2016,8:50:58 PM,-2,1
2444,06/13/2016,8:51:13 PM,-2,1
2445,06/13/2016,8:51:28 PM,-2,1
2446,06/13/2016,8:51:43 PM,-2,1
2447,06/13/2016,8:51:58 PM,-2,1
2448,06/13/2016,8:52:13 PM,-2,1
2449,06/13/2016,8:52:28 PM,1928,355
2450,06/13/2016,8:52:44 PM,1928,1
2451,06/13/2016,8:52:59 PM,-2,1
2452,06/13/2016,8:53:14 PM,-2,1
2453,06/13/2016,8:53:29 PM,-2,1
2454,06/13/2016,8:53:44 PM,-2,1
2455,06/13/2016,8:53:59 PM,-2,1
2456,06/13/2016,8:54:14 PM,-2,1
2457,06/13/2016,8:54:29 PM,-2,1
2458,06/13/2016,8:54:44 PM,-2,1
2459,06/13/2016,8:54:59 PM,-2,1
2460,06/13/2016,8:55:14 PM,-2,1
2461,06/13/2016,8:55:29 PM,-2,1
2462,06/13/2016,8:55:44 PM,-2,1
2463,06/13/2016,8:55:59 PM,-2,1
2464,06/13/2016,8:56:14 PM,-2,1
2465,06/13/2016,8:56:29 PM,-2,1
2466,06/13/2016,8:56:44 PM,-2,1
